CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
18136,62,38,784.33,3,3,3,333
18138,294,8,152.65,1,1,1,111
18139,17,159,8438.34,4,5,5,455
18142,156,15,1019.52,2,2,4,224
18143,116,61,1000.16,2,4,4,244
18144,7,43,2888.75,5,3,5,535
18145,12,221,2861.55,5,5,5,555
18146,140,10,160.35,2,1,1,211
18147,45,7,179.33999999999997,3,1,1,311
18149,50,16,612.0799999999999,3,2,3,323
18150,31,37,566.5799999999999,4,3,3,433
18151,134,38,653.35,2,3,3,233
18154,2,21,399.19,5,2,2,522
18155,74,25,371.62,2,2,2,222
18156,12,122,675.64,5,5,3,553
18158,8,34,453.4,5,3,2,532
18159,300,23,530.15,1,2,3,123
18160,56,39,638.06,3,3,3,333
18161,14,80,1618.69,4,4,4,444
18164,36,24,399.65,3,2,2,322
18165,176,10,302.46,2,1,2,212
18167,22,37,1384.8600000000001,4,3,4,434
18168,175,130,1160.04,2,5,4,254
18169,60,9,202.65,3,1,1,311
18170,32,38,980.31,4,3,4,434
18171,58,54,1231.31,3,3,4,334
18172,14,189,7561.68,4,5,5,455
18173,86,31,2106.84,2,3,5,235
18174,6,1,104.0,5,1,1,511
18176,357,30,476.34999999999997,1,3,2,132
18177,30,73,1340.8700000000001,4,4,4,444
18178,128,97,1590.81,2,4,4,244
18179,8,90,1793.17,5,4,4,544
18180,4,119,1843.75,5,4,4,544
18181,23,41,366.85,4,3,2,432
18183,226,37,632.07,1,3,3,133
18184,14,1,49.8,4,1,1,411
18185,248,17,304.25,1,2,2,122
18188,14,71,2001.04,4,4,4,444
18189,77,68,1090.24,2,4,4,244
18190,191,15,284.46,1,2,2,122
18191,261,7,207.8,1,1,1,111
18192,71,45,957.97,3,3,4,334
18193,164,16,243.76,2,2,1,221
18194,81,7,973.84,2,1,4,214
18196,94,139,686.63,2,5,3,253
18198,3,159,5425.56,5,5,5,555
18200,105,30,150.35,2,3,1,231
18202,199,68,1396.99,1,4,4,144
18203,156,19,160.42000000000002,2,2,1,221
18204,70,192,1975.35,3,5,4,354
18205,35,32,517.36,3,3,3,333
18209,28,8,139.1,4,1,1,411
18210,1,134,2621.38,5,5,5,555
18211,25,42,600.0699999999999,4,3,3,433
18212,325,34,216.07,1,3,1,131
18213,236,15,232.48,1,2,1,121
18215,88,13,299.34000000000003,2,1,2,212
18216,30,26,481.75,4,2,2,422
18217,28,31,621.75,4,3,3,433
18218,210,20,641.92,1,2,3,123
18219,2,114,2069.77,5,4,5,545
18220,226,2,305.28,1,1,2,112
18221,21,64,1041.6100000000001,4,4,4,444
18222,92,19,443.0,2,2,2,222
18223,4,272,6484.54,5,5,5,555
18224,263,10,158.95,1,1,1,111
18225,2,269,5504.96,5,5,5,555
18226,43,242,5228.05,3,5,5,355
18227,217,5,93.75,1,1,1,111
18228,56,30,779.9,3,3,3,333
18229,11,164,7276.9,5,5,5,555
18230,8,86,2810.2000000000003,5,4,5,545
18231,191,123,2071.77,1,5,5,155
18232,81,37,592.97,2,3,3,233
18233,325,1,440.0,1,1,2,112
18235,71,104,1796.48,3,4,4,344
18236,29,49,882.24,4,3,3,433
18237,2,61,987.0999999999999,5,4,4,544
18239,218,88,1561.61,1,4,4,144
18240,45,6,422.58,3,1,2,312
18241,9,104,2073.09,5,4,5,545
18242,71,78,2232.4900000000002,3,4,5,345
18245,6,175,2567.06,5,5,5,555
18246,23,4,596.1,4,1,3,413
18248,122,47,804.02,2,3,3,233
18249,16,8,95.34,4,1,1,411
18250,309,21,349.27,1,2,2,122
18251,86,16,4314.72,2,2,5,225
18252,50,94,518.27,3,4,3,343
18255,88,6,103.3,2,1,1,211
18257,38,118,2337.63,3,4,5,345
18259,24,42,2338.6000000000004,4,3,5,435
18260,172,133,2628.35,2,5,5,255
18261,42,21,324.24,3,2,2,322
18262,139,13,149.48,2,1,1,211
18263,25,61,1213.16,4,4,4,444
18265,71,46,801.51,3,3,3,333
18268,133,1,25.5,2,1,1,211
18269,365,7,168.6,1,1,1,111
18270,37,11,283.15000000000003,3,1,2,312
18272,2,166,3078.58,5,5,5,555
18273,1,3,204.0,5,1,1,511
18274,29,11,175.92,4,1,1,411
18276,43,14,335.86,3,1,2,312
18277,57,8,110.38,3,1,1,311
18278,73,9,173.9,2,1,1,211
18280,277,10,180.6,1,1,1,111
18281,180,7,80.82,1,1,1,111
18282,7,12,178.05,5,1,1,511
18283,3,721,2045.53,5,5,4,554
18287,42,70,1837.28,3,4,4,344
